emp_no,first_name,last_name,to_date,dept_name
296701,Hirochika,Osgood,9999-01-01,Finance
296708,Odinaldo,Siepmann,9999-01-01,Development
296724,Sajjad,Osgood,9999-01-01,Development
296733,Kwan,Hofstetter,9999-01-01,Production
296735,Satyanarayana,Iacovou,9999-01-01,Sales
296757,Mandell,Rabehasaina,9999-01-01,Production
296761,Toshimi,Chartres,9999-01-01,Research
296763,Aran,Brookman,9999-01-01,Marketing
296763,Aran,Brookman,9999-01-01,Sales
296766,Tristan,Oxman,9999-01-01,Production
296775,Uinam,Itschner,9999-01-01,Customer Service
296786,Kauko,Ranai,9999-01-01,Production
296790,Shaleah,Oppitz,9999-01-01,Development
296790,Shaleah,Oppitz,9999-01-01,Research
296797,Pranav,Heijenga,9999-01-01,Marketing
296799,Jianwen,Pollacia,9999-01-01,Customer Service
296800,Remmert,Haraldson,9999-01-01,Marketing
296816,Aris,Macedo,9999-01-01,Production
296819,Arvin,Massonet,9999-01-01,Human Resources
296821,Charlene,Cooman,9999-01-01,Sales
296825,Hongzue,Iivonen,9999-01-01,Development
296829,Jaroslava,Rothenberg,9999-01-01,Research
296833,Naftaly,Lubachevsky,9999-01-01,Production
296836,Xumin,Michaeli,9999-01-01,Customer Service
296845,Christfried,Melter,9999-01-01,Production
296848,Jianhua,Kermarrec,9999-01-01,Sales
296857,Toshimo,Reghbati,9999-01-01,Sales
296870,Sanjeeva,Bahl,9999-01-01,Production
296877,Sangeeta,Ventosa,9999-01-01,Finance
296882,Vugranam,Armand,9999-01-01,Development
296884,Nevin,Krichel,9999-01-01,Development
296904,Martijn,Stenning,9999-01-01,Customer Service
296906,Fumiyo,Gips,9999-01-01,Finance
296906,Fumiyo,Gips,9999-01-01,Sales
296907,Valery,Wolniewicz,9999-01-01,Sales
296910,Sampalli,Conia,9999-01-01,Finance
296911,Yefim,Heinisuo,9999-01-01,Development
296924,Masanao,Ciolek,9999-01-01,Development
296931,Baruch,Angelopoulos,9999-01-01,Production
296939,Hugo,Chimia,9999-01-01,Production
296953,Sibyl,Dahlbom,9999-01-01,Production
296963,Kellie,Gopalakrishnan,9999-01-01,Quality Management
296965,Munenori,Krohm,9999-01-01,Quality Management
296967,Amabile,Gronowski,9999-01-01,Production
296980,Marlo,Kulisch,9999-01-01,Quality Management
296984,Billie,Harbusch,9999-01-01,Production
297006,Weiru,Etalle,9999-01-01,Research
297024,Lakshmi,Pews,9999-01-01,Human Resources
297026,Niranjan,Schaar,9999-01-01,Marketing
297026,Niranjan,Schaar,9999-01-01,Sales
297032,Satyanarayana,Panwar,9999-01-01,Customer Service
297061,Gita,Kumaresan,9999-01-01,Development
297072,Mariangiola,Staudhammer,9999-01-01,Quality Management
297081,Heeju,Glowinski,9999-01-01,Development
297100,Bangqing,Schaap,9999-01-01,Sales
297117,Horward,Gist,9999-01-01,Sales
297118,Candida,Collette,9999-01-01,Production
297120,Oscal,Usdin,9999-01-01,Development
297122,Jiann,Murthy,9999-01-01,Development
297125,Morrie,Rullman,9999-01-01,Research
297131,Kokou,Bade,9999-01-01,Production
297135,Bezalel,Acton,9999-01-01,Production
297135,Bezalel,Acton,9999-01-01,Development
297138,Wanqing,Morrin,9999-01-01,Customer Service
297140,Akeel,Zizka,9999-01-01,Production
297150,Sreenivas,Puppe,9999-01-01,Development
297166,Mayumi,Doering,9999-01-01,Quality Management
297167,Dipayan,Ligten,9999-01-01,Development
297169,Vincent,Rousseau,9999-01-01,Sales
297178,Chenyi,Vural,9999-01-01,Development
297181,Claude,Zhiwei,9999-01-01,Production
297181,Claude,Zhiwei,9999-01-01,Quality Management
297182,Zdislav,Lodder,9999-01-01,Development
297188,Chaoyi,Impagliazzo,9999-01-01,Production
297201,Adamantios,Rahier,9999-01-01,Development
297207,Yunming,Prochazka,9999-01-01,Finance
297218,Teruyuki,Alameldin,9999-01-01,Marketing
297219,Rajmohan,Itzfeldt,9999-01-01,Sales
297229,Yahiko,Emmart,9999-01-01,Development
297254,Kazuhito,Ressouche,9999-01-01,Development
297265,Chenxi,Leijenhorst,9999-01-01,Production
297270,Masoud,Zucker,9999-01-01,Sales
297273,Tokuyasu,Frolund,9999-01-01,Marketing
297281,Hidekazu,Terekhov,9999-01-01,Sales
297300,Gill,Lubachevsky,9999-01-01,Development
297304,Sukumar,Foote,9999-01-01,Finance
297304,Sukumar,Foote,9999-01-01,Human Resources
297307,Michaela,Trelles,9999-01-01,Sales
297314,Tetsushi,Junet,9999-01-01,Development
297314,Tetsushi,Junet,9999-01-01,Research
297326,Anestis,Fasbender,9999-01-01,Finance
297328,Irene,Serov,9999-01-01,Development
297332,Gita,Lorie,9999-01-01,Quality Management
297343,Xianlong,Kinley,9999-01-01,Development
297351,Magy,Barreiro,9999-01-01,Finance
297353,Vesna,Ramalingam,9999-01-01,Customer Service
297381,Gio,Muhling,9999-01-01,Sales
297390,Eishiro,Takanami,9999-01-01,Production
297390,Eishiro,Takanami,9999-01-01,Development
297402,Hailing,Ghemri,9999-01-01,Finance
297405,Susanna,Eterovic,9999-01-01,Development
297406,Shaowei,Pleszkun,9999-01-01,Development
297410,Danel,Setlzner,9999-01-01,Marketing
297423,Nirmal,Luca,9999-01-01,Quality Management
297435,Anyuan,Rouquie,9999-01-01,Production
297435,Anyuan,Rouquie,9999-01-01,Quality Management
297438,Kiyotoshi,Besselaar,9999-01-01,Customer Service
297444,Alain,Kading,9999-01-01,Production
297451,Randy,Hofmeyr,9999-01-01,Development
297455,Candido,Boudaillier,9999-01-01,Development
297469,Zito,Weedon,9999-01-01,Development
297486,Qingxiang,Ducloy,9999-01-01,Human Resources
297497,Dulce,Frijda,9999-01-01,Production
297510,Gift,Restivo,9999-01-01,Sales
297515,Florina,Erni,9999-01-01,Development
297536,Gao,Debuse,9999-01-01,Marketing
297542,Vatsa,Rodite,9999-01-01,Research
297548,Owen,Chiodo,9999-01-01,Research
297552,Claudi,Buchter,9999-01-01,Sales
297558,Sushant,Candan,9999-01-01,Development
297563,Mechthild,Hedayat,9999-01-01,Human Resources
297566,Demin,Marquardt,9999-01-01,Production
297580,Zhonghui,Seiwald,9999-01-01,Sales
297592,Goncalo,Baezner,9999-01-01,Sales
297594,Atreye,Picht,9999-01-01,Sales
297616,Eldridge,Stafford,9999-01-01,Human Resources
297621,Mohammed,Bugaenko,9999-01-01,Quality Management
297639,Serenella,Auyong,9999-01-01,Production
297649,Rance,Egerstedt,9999-01-01,Production
297653,Basem,Thombley,9999-01-01,Development
297656,Boaz,Tchuente,9999-01-01,Marketing
297667,Shirish,Mondadori,9999-01-01,Production
297671,Yoshimitsu,Highland,9999-01-01,Sales
297693,Collette,Fujisaki,9999-01-01,Production
297694,Armond,Simmel,9999-01-01,Development
297706,Hatsukazu,Parfitt,9999-01-01,Marketing
297717,Nahid,Karnin,9999-01-01,Sales
297728,Toshimitsu,Woycyznski,9999-01-01,Development
297729,Shawna,Luce,9999-01-01,Customer Service
297730,Alassane,Zallocco,9999-01-01,Production
297730,Alassane,Zallocco,9999-01-01,Quality Management
297740,Dhritiman,Masamoto,9999-01-01,Sales
297741,Claudi,Tetzlaff,9999-01-01,Production
297746,Moon,Ghalwash,9999-01-01,Human Resources
297755,Kazuhide,Barvinok,9999-01-01,Production
297776,Utpal,Ananiadou,9999-01-01,Finance
297776,Utpal,Ananiadou,9999-01-01,Human Resources
297778,Gaurav,Riefers,9999-01-01,Sales
297795,Aksel,Baez,9999-01-01,Sales
297798,Hideo,Collavizza,9999-01-01,Development
297809,Theirry,Hatcliff,9999-01-01,Marketing
297838,Babette,Axelband,9999-01-01,Human Resources
297860,Herb,Kakkad,9999-01-01,Research
297872,Subhada,Murtha,9999-01-01,Customer Service
297879,Percy,Claffy,9999-01-01,Development
297882,Candida,Straney,9999-01-01,Sales
297887,Taegyun,Itzigehl,9999-01-01,Research
297888,Chaosheng,Bennis,9999-01-01,Development
297895,Fen,Hebden,9999-01-01,Sales
297900,Fuqing,Bala,9999-01-01,Finance
297907,Weiyi,Srimani,9999-01-01,Production
297908,Hinrich,Peha,9999-01-01,Sales
297914,Mark,Brandsma,9999-01-01,Production
297916,Jacopo,Atchley,9999-01-01,Research
297948,Kristinn,Adachi,9999-01-01,Production
297956,Ewing,Sichman,9999-01-01,Marketing
297966,Matt,Stranks,9999-01-01,Finance
297968,Bedrich,Schauser,9999-01-01,Development
297971,Tran,Peac,9999-01-01,Human Resources
297980,Danai,Angiulli,9999-01-01,Development
297987,Abdulla,Taubenfeld,9999-01-01,Development
298009,Niranjan,Schauser,9999-01-01,Finance
298020,Yuguang,Oxman,9999-01-01,Customer Service
298021,Rosella,Raoux,9999-01-01,Production
298032,Kankanahalli,Dayana,9999-01-01,Production
298032,Kankanahalli,Dayana,9999-01-01,Quality Management
298034,Lobel,Heusch,9999-01-01,Research
298036,Ung,Trachtenberg,9999-01-01,Development
298077,Marek,Berztiss,9999-01-01,Sales
298087,Huican,Pluym,9999-01-01,Development
298090,Otilia,Pelc,9999-01-01,Sales
298093,Masanao,Birke,9999-01-01,Sales
298094,Shawna,Bahr,9999-01-01,Customer Service
298109,Yahiko,Halloran,9999-01-01,Customer Service
298116,Gaetan,Zhang,9999-01-01,Customer Service
298137,Cathie,Bashian,9999-01-01,Sales
298145,Lubomir,Fadgyas,9999-01-01,Sales
298147,Kerryn,Constantine,9999-01-01,Marketing
298150,Sachio,Alblas,9999-01-01,Finance
298164,Satyanarayana,Iivonen,9999-01-01,Production
298176,Yongmin,Siepmann,9999-01-01,Production
298176,Yongmin,Siepmann,9999-01-01,Customer Service
298177,Quingbo,Akaboshi,9999-01-01,Finance
298205,Chrisa,Shackell,9999-01-01,Customer Service
298208,Roddy,Lipner,9999-01-01,Sales
298214,Qiwen,Munch,9999-01-01,Finance
298222,Lijia,Cunliffe,9999-01-01,Customer Service
298232,Huai,Keohane,9999-01-01,Development
298232,Huai,Keohane,9999-01-01,Research
298247,Shan,Comyn,9999-01-01,Sales
298253,Sven,Shinomoto,9999-01-01,Development
298254,Sajjad,Paludetto,9999-01-01,Finance
298261,Tommaso,Mateescu,9999-01-01,Production
298265,Gad,Yetto,9999-01-01,Production
298269,Junsik,Slobodova,9999-01-01,Human Resources
298276,Zito,Sgarro,9999-01-01,Development
298277,Mary,Uludag,9999-01-01,Sales
298277,Mary,Uludag,9999-01-01,Customer Service
298293,Weijing,Avouris,9999-01-01,Production
298304,Khalid,Bahk,9999-01-01,Finance
298304,Khalid,Bahk,9999-01-01,Human Resources
298308,Martijn,Lamparter,9999-01-01,Development
298311,Aleksander,Baar,9999-01-01,Production
298313,Hitofumi,Peris,9999-01-01,Development
298325,Felicidad,Iisaku,9999-01-01,Development
298333,Huican,Basart,9999-01-01,Sales
298335,Guozhong,Ramsay,9999-01-01,Development
298358,Mingzeng,Chartres,9999-01-01,Development
298365,Mabhin,Ananiadou,9999-01-01,Production
298372,Gad,Laurillard,9999-01-01,Production
298373,Tomokazu,Matzov,9999-01-01,Production
298384,Fatemeh,Jiang,9999-01-01,Research
298394,Maya,Hofstetter,9999-01-01,Finance
298394,Maya,Hofstetter,9999-01-01,Human Resources
298402,Herb,Ghemri,9999-01-01,Production
298408,Fusako,Pardalos,9999-01-01,Development
298426,Shirish,Dahlbom,9999-01-01,Customer Service
298453,Takahiro,Encarnacion,9999-01-01,Customer Service
298464,Leon,Oskamp,9999-01-01,Human Resources
298468,Tsutomu,Jonsson,9999-01-01,Production
298480,Kristinn,Perez,9999-01-01,Development
298482,Claude,Radivojevic,9999-01-01,Production
298486,Volkmar,Katalagarianos,9999-01-01,Development
298491,Huiqun,Giaccio,9999-01-01,Development
298494,Kristen,Gist,9999-01-01,Production
298500,Tremaine,Hennebert,9999-01-01,Finance
298547,Toshimitsu,Underwood,9999-01-01,Quality Management
298556,Zhenbing,Marletta,9999-01-01,Marketing
298575,Douadi,Driscoll,9999-01-01,Customer Service
298588,Conal,Nicolson,9999-01-01,Production
298592,Jiann,Bakhtari,9999-01-01,Development
298601,Gro,Demir,9999-01-01,Human Resources
298609,Shirish,Garrabrants,9999-01-01,Production
298616,Kenton,Pettit,9999-01-01,Marketing
298617,Ziyad,Prochazka,9999-01-01,Customer Service
298628,Manu,Ariola,9999-01-01,Customer Service
298642,Conor,Jording,9999-01-01,Human Resources
298653,Tru,Dulay,9999-01-01,Production
298660,Idoia,Capobianchi,9999-01-01,Development
298665,Hongzhu,Vickson,9999-01-01,Customer Service
298666,Dinah,Gargeya,9999-01-01,Production
298668,Lorien,Bahr,9999-01-01,Production
298669,Shigenori,Chappelet,9999-01-01,Development
298671,Sukumar,Codenie,9999-01-01,Development
298674,Tesuro,Heiserman,9999-01-01,Production
298678,Shai,Steinauer,9999-01-01,Research
298683,Divine,Skrikant,9999-01-01,Production
298693,Taiji,Basawa,9999-01-01,Development
298700,Teunis,Monkewich,9999-01-01,Sales
298701,Jayson,Quittner,9999-01-01,Development
298704,Cedric,Bach,9999-01-01,Sales
298714,Fatemeh,Potthoff,9999-01-01,Marketing
298770,Panayotis,Heping,9999-01-01,Development
298792,Toney,Szilard,9999-01-01,Production
298792,Toney,Szilard,9999-01-01,Quality Management
298794,Mohit,Rothe,9999-01-01,Sales
298796,Rimli,Perri,9999-01-01,Development
298802,Shan,Muchinsky,9999-01-01,Sales
298819,Kinh,Showalter,9999-01-01,Production
298835,True,Scallan,9999-01-01,Development
298844,Vojin,Morrin,9999-01-01,Production
298850,Yuqun,Sudkamp,9999-01-01,Production
298850,Yuqun,Sudkamp,9999-01-01,Development
298859,Shuji,Dehkordi,9999-01-01,Sales
298872,Weijing,Narwekar,9999-01-01,Development
298891,Greger,Binkley,9999-01-01,Research
298910,Toshimo,Schneeberger,9999-01-01,Development
298916,Dante,Waschkowski,9999-01-01,Production
298923,Shigehiro,Randt,9999-01-01,Development
298924,Noritoshi,Thombley,9999-01-01,Development
298927,Maha,Gomatam,9999-01-01,Development
298930,Dinah,Mellouli,9999-01-01,Development
298939,Alenka,Thorensen,9999-01-01,Customer Service
298950,Mabry,Armand,9999-01-01,Development
298964,Selwyn,Gronowski,9999-01-01,Development
298966,Renee,Honiden,9999-01-01,Development
298968,Muneo,Farris,9999-01-01,Development
298975,Saddek,Covnot,9999-01-01,Sales
298980,Patricio,Lundstrom,9999-01-01,Customer Service
298992,Kauko,Guenter,9999-01-01,Production
298992,Kauko,Guenter,9999-01-01,Development
299004,Kokou,Monkewich,9999-01-01,Production
299012,Fun,Hofstetter,9999-01-01,Human Resources
299033,Fei,Gente,9999-01-01,Finance
299033,Fei,Gente,9999-01-01,Sales
299034,Chenxi,Aingworth,9999-01-01,Marketing
299053,Martine,Willoner,9999-01-01,Customer Service
299059,Kauko,Auyong,9999-01-01,Development
299061,Margareta,Krogh,9999-01-01,Development
299069,Lijia,Jahnichen,9999-01-01,Development
299091,Kinh,Angel,9999-01-01,Development
299095,Zhenbing,Merlo,9999-01-01,Sales
299111,Anoosh,Highland,9999-01-01,Production
299130,Vitaly,Chenney,9999-01-01,Development
299136,Weijing,Papsdorf,9999-01-01,Production
299136,Weijing,Papsdorf,9999-01-01,Quality Management
299151,Utz,Stafford,9999-01-01,Production
299155,Yonghoan,Zaumen,9999-01-01,Production
299162,Rutger,Georgakopoulos,9999-01-01,Sales
299168,Frederique,Osgood,9999-01-01,Marketing
299217,Zhonghui,Sinicrope,9999-01-01,Sales
299219,Fan,Gunderson,9999-01-01,Development
299225,Hilari,Lorho,9999-01-01,Sales
299228,Filipp,Thisen,9999-01-01,Development
299230,Mohamadou,Rothenberg,9999-01-01,Development
299255,Lokesh,Mungall,9999-01-01,Quality Management
299256,Lucien,Maraist,9999-01-01,Quality Management
299258,Seongbae,Mitina,9999-01-01,Human Resources
299264,Luisa,Schusler,9999-01-01,Finance
299264,Luisa,Schusler,9999-01-01,Human Resources
299285,Conal,Baby,9999-01-01,Development
299290,Rosalyn,Ligten,9999-01-01,Production
299292,Tze,Beausoleil,9999-01-01,Marketing
299297,Sibyl,Beerel,9999-01-01,Production
299304,Geoffry,Khalid,9999-01-01,Sales
299307,Mara,Stavenow,9999-01-01,Sales
299313,Shuzo,Sadowski,9999-01-01,Marketing
299313,Shuzo,Sadowski,9999-01-01,Sales
299317,Barun,Fasbender,9999-01-01,Quality Management
299327,Alain,Griswold,9999-01-01,Quality Management
299329,Maja,Brattka,9999-01-01,Sales
299347,Chikako,Zhang,9999-01-01,Research
299358,Karlis,Ertl,9999-01-01,Development
299367,Halsur,Kinley,9999-01-01,Production
299378,Lakshmi,Gerlach,9999-01-01,Production
299378,Lakshmi,Gerlach,9999-01-01,Quality Management
299384,Dipankar,Schiettecatte,9999-01-01,Development
299397,Maris,Brickell,9999-01-01,Production
299401,Gian,Bolsens,9999-01-01,Sales
299405,Werner,Acton,9999-01-01,Marketing
299406,Margareta,Llado,9999-01-01,Customer Service
299416,Sadegh,Luit,9999-01-01,Development
299417,Jaideep,Reghbati,9999-01-01,Human Resources
299421,Heeju,Naudin,9999-01-01,Development
299435,Shao,Shinomoto,9999-01-01,Production
299438,Bedrich,Vanwelkenhuysen,9999-01-01,Research
299448,Toshiki,DasSarma,9999-01-01,Production
299462,Chenye,Barinka,9999-01-01,Production
299462,Chenye,Barinka,9999-01-01,Development
299463,Taizo,Argence,9999-01-01,Research
299470,Giap,Rousseau,9999-01-01,Development
299477,Hidde,Dengi,9999-01-01,Quality Management
299489,Izaskun,Bottner,9999-01-01,Development
299490,Rosita,Conry,9999-01-01,Research
299493,King,Gurbaxani,9999-01-01,Production
299498,Leszek,Puppo,9999-01-01,Production
299498,Leszek,Puppo,9999-01-01,Quality Management
299512,Xudong,Rusmann,9999-01-01,Sales
299515,Reinhold,Hutter,9999-01-01,Finance
299521,Yuqun,Khalid,9999-01-01,Development
299525,Yagil,Gornas,9999-01-01,Development
299540,Shigehito,Holburn,9999-01-01,Sales
299541,Subbu,Compeau,9999-01-01,Quality Management
299553,Eben,Denti,9999-01-01,Production
299555,Mahendra,Lanzelotte,9999-01-01,Quality Management
299565,Shunichi,Hinsberger,9999-01-01,Development
299569,Siamak,Casperson,9999-01-01,Development
299572,Amstein,Sidou,9999-01-01,Quality Management
299575,Aimee,Spinelli,9999-01-01,Production
299587,Visit,Schaad,9999-01-01,Production
299588,Kwun,Bazzichi,9999-01-01,Production
299593,Aron,Panwar,9999-01-01,Production
299601,Keung,Hanabata,9999-01-01,Sales
299608,Sudharsan,Schapiro,9999-01-01,Sales
299616,Emdad,Perri,9999-01-01,Production
299620,Herb,Vesna,9999-01-01,Research
299634,Freyja,Frezza,9999-01-01,Sales
299642,Chaosheng,Bratsberg,9999-01-01,Sales
299658,Jaber,Schiper,9999-01-01,Marketing
299658,Jaber,Schiper,9999-01-01,Sales
299688,Herbert,Plumb,9999-01-01,Development
299704,Zhilian,Schmittgen,9999-01-01,Development
299709,Jinxi,Marrevee,9999-01-01,Sales
299725,Aamer,Holburn,9999-01-01,Development
299732,Mang,Sidhu,9999-01-01,Production
299732,Mang,Sidhu,9999-01-01,Customer Service
299753,Nikolaus,Chenoweth,9999-01-01,Production
299755,Bernd,Stemann,9999-01-01,Production
299756,Isaac,Heuser,9999-01-01,Production
299775,Khaled,Journel,9999-01-01,Customer Service
299785,Inderjeet,Conte,9999-01-01,Marketing
299786,Dietrich,Vanwelkenhuysen,9999-01-01,Sales
299794,Feipei,Birta,9999-01-01,Sales
299796,Duro,Reinhart,9999-01-01,Sales
299813,Sachio,Kadhim,9999-01-01,Production
299814,Kiam,Ritzmann,9999-01-01,Sales
299827,Shalesh,Perelgut,9999-01-01,Sales
299831,Greger,Swiss,9999-01-01,Production
299833,Ingemar,Slobodova,9999-01-01,Development
299844,Nalini,Scallan,9999-01-01,Development
299849,Mats,Kropf,9999-01-01,Production
299850,Ranan,Spieker,9999-01-01,Production
299854,IEEE,Lanteri,9999-01-01,Production
299864,Nobuyoshi,Rassart,9999-01-01,Finance
299866,Maris,Mikschl,9999-01-01,Finance
299874,Wilmer,Miyakawa,9999-01-01,Customer Service
299882,Macha,Cangellaris,9999-01-01,Production
299882,Macha,Cangellaris,9999-01-01,Development
299895,Perla,Cherinka,9999-01-01,Research
299901,Gianluca,Decaestecker,9999-01-01,Development
299909,Narain,Gunderson,9999-01-01,Sales
299913,Taegyun,Schade,9999-01-01,Finance
299921,Hatem,Bondorf,9999-01-01,Customer Service
299924,Xiaoshan,Stemann,9999-01-01,Research
299937,Guther,Jansch,9999-01-01,Production
299950,Tran,Frolund,9999-01-01,Development
299959,Shichao,Trystram,9999-01-01,Finance
299960,Maja,Gecsel,9999-01-01,Research
299970,Yuping,Pargaonkar,9999-01-01,Sales
299973,Utpal,Alpin,9999-01-01,Customer Service
299974,Garnet,Ranum,9999-01-01,Development
299980,Marsal,Lovengreen,9999-01-01,Customer Service
400006,Munenori,Nivat,9999-01-01,Marketing
400033,Munir,Chenney,9999-01-01,Development
400042,Leah,Lueh,9999-01-01,Customer Service
400059,Theirry,Chleq,9999-01-01,Research
400079,Fusako,Ferriere,9999-01-01,Production
400084,Zorica,Schmittgen,9999-01-01,Development
400104,Nigel,Gewali,9999-01-01,Marketing
400115,Tesuro,Stentiford,9999-01-01,Production
400121,Alassane,Lichtner,9999-01-01,Production
400141,Suebskul,Rassart,9999-01-01,Production
400157,Lenore,Cochrane,9999-01-01,Human Resources
400162,Arvind,Berendt,9999-01-01,Production
400162,Arvind,Berendt,9999-01-01,Development
400172,Xiahua,Bridgland,9999-01-01,Development
400173,Udi,Mandell,9999-01-01,Development
400187,Nigel,Pews,9999-01-01,Human Resources
400196,Susanta,Schoegge,9999-01-01,Human Resources
400202,Gao,Peot,9999-01-01,Marketing
400203,Marl,Neimat,9999-01-01,Development
400208,Mrinalini,Schwartzburd,9999-01-01,Development
400223,Angel,Mukaidono,9999-01-01,Development
